onset	duration	trial_type
6.0	1.0	c79-97_86A
8.0	1.0	c17-85_14A
10.0	1.0	c79-97_86A
16.0	1.0	c102-109_57B
20.0	1.0	c40-20_43B
26.0	1.0	c11-5_71B
32.0	1.0	c47-34_29B
34.0	1.0	c56-68_0A
38.0	1.0	c79-97_86B
40.0	1.0	c102-109_57A
42.0	1.0	c79-97_86B
44.0	1.0	c47-34_29A
46.0	1.0	c11-5_71B
52.0	1.0	c40-20_43B
58.0	1.0	c83-101_100A
62.0	1.0	c11-5_71A
66.0	1.0	c11-5_71B
72.0	1.0	c47-34_29A
74.0	1.0	c11-5_71A
78.0	1.0	c40-20_43A
80.0	1.0	c56-68_0B
82.0	1.0	c47-34_29B
84.0	1.0	c17-85_14B
88.0	1.0	c56-68_0A
90.0	1.0	c83-101_100A
92.0	1.0	c17-85_14B
96.0	1.0	c102-109_57B
100.0	1.0	c83-101_100B
102.0	1.0	c83-101_100A
104.0	1.0	c79-97_86A
106.0	1.0	c40-20_43B
108.0	1.0	c83-101_100B
112.0	1.0	c102-109_57A
114.0	1.0	c40-20_43A
118.0	1.0	c11-5_71A
122.0	1.0	c47-34_29A
126.0	1.0	c56-68_0A
128.0	1.0	c17-85_14B
132.0	1.0	c83-101_100A
136.0	1.0	c102-109_57A
138.0	1.0	c17-85_14A
142.0	1.0	c11-5_71B
146.0	1.0	c83-101_100A
152.0	1.0	c40-20_43B
154.0	1.0	c102-109_57A
158.0	1.0	c56-68_0B
160.0	1.0	c17-85_14A
162.0	1.0	c83-101_100B
166.0	1.0	c40-20_43A
168.0	1.0	c56-68_0A
172.0	1.0	c47-34_29A
174.0	1.0	c40-20_43A
178.0	1.0	c102-109_57A
182.0	1.0	c79-97_86A
184.0	1.0	c56-68_0B
188.0	1.0	c79-97_86B
194.0	1.0	c83-101_100B
198.0	1.0	c56-68_0B
200.0	1.0	c56-68_0A
204.0	1.0	c11-5_71B
210.0	1.0	c56-68_0B
216.0	1.0	c79-97_86A
218.0	1.0	c47-34_29A
224.0	1.0	c102-109_57B
226.0	1.0	c17-85_14A
232.0	1.0	c40-20_43A
234.0	1.0	c17-85_14B
238.0	1.0	c47-34_29B
240.0	1.0	c17-85_14A
246.0	1.0	c79-97_86B
250.0	1.0	c40-20_43B
256.0	1.0	c102-109_57B
258.0	1.0	c17-85_14B
262.0	1.0	c11-5_71A
266.0	1.0	c47-34_29B
270.0	1.0	c11-5_71A
274.0	1.0	c102-109_57B
280.0	1.0	c79-97_86B
286.0	1.0	c47-34_29B
290.0	1.0	c83-101_100B
